"","자치구","설치년도","위도","경도","id"
"1802","송파구","2020","127.10985","37.496296",11710
"1803","강동구","2020","127.126175","37.54587",11740
"1804","강동구","2020","127.12482","37.54292",11740
"1805","강동구","2020","127.17972","37.55956",11740
"1806","강동구","2020","127.1799","37.561718",11740
"1807","광진구","2020","127.071365","37.548016",11215
"1808","성동구","2020","127.049515","37.54352",11200
"1809","강서구","2020","126.81192","37.555637",11500
"1810","동대문구","2020","127.06805","37.590736",11230
"1811","중구","2020","126.96928","37.557",11140
"1812","송파구","2020","127.126595","37.508987",11710
"1813","은평구","2020","126.914536","37.61283",11380
"1814","도봉구","2020","127.02675","37.645554",11320
"1815","도봉구","2020","127.014656","37.654285",11320
"1816","도봉구","2020","127.014244","37.6549",11320
"1817","도봉구","2020","127.01429","37.65059",11320
"1818","도봉구","2020","127.01446","37.651535",11320
"1819","도봉구","2020","127.01487","37.65948",11320
"1820","도봉구","2020","127.01678","37.657597",11320
"1821","도봉구","2020","127.01474","37.65776",11320
"1822","도봉구","2020","127.01719","37.648884",11320
"1823","도봉구","2020","127.022964","37.65058",11320
"1824","도봉구","2020","127.023964","37.652245",11320
"1825","도봉구","2020","127.02256","37.654427",11320
"1826","도봉구","2020","127.02467","37.647976",11320
"1827","도봉구","2020","127.02638","37.648273",11320
"1828","도봉구","2020","127.02876","37.65094",11320
"1829","도봉구","2020","127.01368","37.6555",11320
"1830","도봉구","2020","127.0143","37.653595",11320
"1831","도봉구","2020","127.01268","37.652702",11320
"1832","도봉구","2020","127.014595","37.655457",11320
"1833","도봉구","2020","127.01555","37.66136",11320
"1834","도봉구","2020","127.014786","37.661297",11320
"1835","도봉구","2020","127.01854","37.657005",11320
"1836","도봉구","2020","127.021835","37.648834",11320
"1837","도봉구","2020","127.02034","37.649178",11320
"1838","도봉구","2020","127.03793","37.657135",11320
"1839","도봉구","2020","127.033844","37.651608",11320
"1840","도봉구","2020","127.03455","37.65409",11320
"1841","도봉구","2020","127.033516","37.65376",11320
"1842","도봉구","2020","127.03365","37.653683",11320
"1843","도봉구","2020","127.036995","37.65397",11320
"1844","도봉구","2020","127.03498","37.65901",11320
"1845","도봉구","2020","127.03492","37.659355",11320
"1846","도봉구","2020","127.03639","37.66107",11320
"1847","도봉구","2020","127.034874","37.661465",11320
"1848","도봉구","2020","127.034775","37.66246",11320
"1849","도봉구","2020","127.03761","37.661858",11320
"1850","도봉구","2020","127.031166","37.650227",11320
"1851","도봉구","2020","127.03524","37.65121",11320
"1852","도봉구","2020","127.03406","37.648582",11320
"1853","도봉구","2020","127.0324","37.648502",11320
"1854","도봉구","2020","127.03381","37.64792",11320
"1855","도봉구","2020","127.03288","37.64667",11320
"1856","도봉구","2020","127.03341","37.650394",11320
"1857","도봉구","2020","127.019646","37.64903",11320
"1858","도봉구","2020","127.03145","37.644974",11320
"1859","도봉구","2020","127.02766","37.648705",11320
"1860","도봉구","2020","127.02827","37.644882",11320
"1861","도봉구","2020","127.029205","37.648067",11320
"1862","도봉구","2020","127.02881","37.654408",11320
"1863","도봉구","2020","127.030624","37.64336",11320
"1864","도봉구","2020","127.03237","37.651077",11320
"1865","도봉구","2020","127.02795","37.656376",11320
"1866","도봉구","2020","127.027695","37.65781",11320
"1867","도봉구","2020","127.03473","37.660206",11320
"1868","도봉구","2020","127.03269","37.661247",11320
"1869","도봉구","2020","127.029785","37.65774",11320
"1870","도봉구","2020","127.02904","37.65303",11320
"1871","도봉구","2020","127.03127","37.655533",11320
"1872","도봉구","2020","127.0297","37.659187",11320
"1873","도봉구","2020","127.03292","37.65811",11320
"1874","도봉구","2020","127.03453","37.655308",11320
"1875","도봉구","2020","127.02976","37.64388",11320
"1876","도봉구","2020","127.03908","37.666874",11320
"1877","도봉구","2020","127.041016","37.669456",11320
"1878","도봉구","2020","127.04441","37.669533",11320
"1879","도봉구","2020","127.04493","37.66947",11320
"1880","도봉구","2020","127.04448","37.670483",11320
"1881","도봉구","2020","127.04467","37.66771",11320
"1882","도봉구","2020","127.04627","37.666058",11320
"1883","도봉구","2020","127.044624","37.66598",11320
"1884","도봉구","2020","127.045006","37.66806",11320
"1885","도봉구","2020","127.04262","37.66861",11320
"1886","도봉구","2020","127.04181","37.66771",11320
"1887","도봉구","2020","127.04094","37.667843",11320
"1888","도봉구","2020","127.04097","37.667294",11320
"1889","도봉구","2020","127.0421","37.662613",11320
"1890","도봉구","2020","127.04217","37.662968",11320
"1891","도봉구","2020","127.042816","37.662994",11320
"1892","도봉구","2020","127.042755","37.66255",11320
"1893","도봉구","2020","127.03561","37.66534",11320
"1894","도봉구","2020","127.03433","37.6681",11320
"1895","도봉구","2020","127.02278","37.657543",11320
"1896","도봉구","2020","127.02425","37.66021",11320
"1897","도봉구","2020","127.02442","37.661373",11320
"1898","도봉구","2020","127.034935","37.645203",11320
"1899","도봉구","2020","127.03354","37.64472",11320
"1900","도봉구","2020","127.03443","37.64624",11320
"1901","도봉구","2020","127.03791","37.643024",11320
"1902","도봉구","2020","127.03877","37.6405",11320
"1903","도봉구","2020","127.034424","37.64774",11320
"1904","도봉구","2020","127.04104","37.64485",11320
"1905","도봉구","2020","127.04111","37.642918",11320
"1906","도봉구","2020","127.03661","37.63821",11320
"1907","도봉구","2020","127.03495","37.639538",11320
"1908","도봉구","2020","127.03413","37.64086",11320
"1909","도봉구","2020","127.04255","37.63942",11320
"1910","도봉구","2020","127.03999","37.639675",11320
"1911","도봉구","2020","127.04071","37.641125",11320
"1912","도봉구","2020","127.0391","37.63913",11320
"1913","도봉구","2020","127.03654","37.63709",11320
"1914","도봉구","2020","127.03814","37.636093",11320
"1915","도봉구","2020","127.03863","37.634544",11320
"1916","도봉구","2020","127.039505","37.63324",11320
"1917","도봉구","2020","127.04086","37.63198",11320
"1918","도봉구","2020","127.04352","37.634804",11320
"1919","도봉구","2020","127.042984","37.63581",11320
"1920","도봉구","2020","127.04289","37.63747",11320
"1921","도봉구","2020","127.043205","37.63794",11320
"1922","도봉구","2020","127.03581","37.637276",11320
"1923","도봉구","2020","127.05305","37.646202",11320
"1924","도봉구","2020","127.05392","37.642647",11320
"1925","도봉구","2020","127.05058","37.645813",11320
"1926","도봉구","2020","127.04612","37.649277",11320
"1927","도봉구","2020","127.045815","37.6487",11320
"1928","도봉구","2020","127.04626","37.648293",11320
"1929","도봉구","2020","127.045364","37.647106",11320
"1930","도봉구","2020","127.04177","37.64988",11320
"1931","도봉구","2020","127.04347","37.648094",11320
"1932","도봉구","2020","127.04343","37.64729",11320
"1933","도봉구","2020","127.04357","37.646896",11320
"1934","도봉구","2020","127.04798","37.648563",11320
"1935","도봉구","2020","127.04864","37.646996",11320
"1936","도봉구","2020","127.04178","37.644325",11320
"1937","도봉구","2020","127.044395","37.644356",11320
"1938","도봉구","2020","127.04938","37.645046",11320
"1939","도봉구","2020","127.04897","37.6453",11320
"1940","도봉구","2020","127.03956","37.64779",11320
"1941","도봉구","2020","127.03942","37.649036",11320
"1942","도봉구","2020","127.03771","37.65135",11320
"1943","도봉구","2020","127.04971","37.652596",11320
"1944","도봉구","2020","127.049","37.66065",11320
"1945","도봉구","2020","127.05037","37.66103",11320
"1946","도봉구","2020","127.04809","37.66147",11320
"1947","도봉구","2020","127.04488","37.662025",11320
"1948","도봉구","2020","127.04595","37.66208",11320
"1949","도봉구","2020","127.047516","37.66164",11320
"1950","도봉구","2020","127.04975","37.659378",11320
"1951","도봉구","2020","127.04803","37.654083",11320
"1952","도봉구","2020","127.049866","37.655415",11320
"1953","도봉구","2020","127.05072","37.653362",11320
"1954","도봉구","2020","127.0521","37.652946",11320
"1955","도봉구","2020","127.047","37.652935",11320
"1956","도봉구","2020","127.046455","37.6514",11320
"1957","도봉구","2020","127.046555","37.6528",11320
"1958","도봉구","2020","127.04099","37.6535",11320
"1959","도봉구","2020","127.03826","37.652786",11320
"1960","도봉구","2020","127.03735","37.65186",11320
"1961","도봉구","2020","127.041435","37.65175",11320
"1962","도봉구","2020","127.03884","37.654404",11320
"1963","도봉구","2020","127.04069","37.65554",11320
"1964","도봉구","2020","127.0418","37.659027",11320
"1965","도봉구","2020","127.042755","37.660923",11320
"1966","도봉구","2020","127.0433","37.66183",11320
"1967","도봉구","2020","127.040565","37.656975",11320
"1968","도봉구","2020","127.04296","37.67045",11320
"1969","도봉구","2020","127.04405","37.67448",11320
"1970","도봉구","2020","127.04405","37.675503",11320
"1971","도봉구","2020","127.042885","37.680496",11320
"1972","도봉구","2020","127.03815","37.67876",11320
"1973","도봉구","2020","127.04346","37.682877",11320
"1974","도봉구","2020","127.04398","37.682762",11320
"1975","도봉구","2020","127.04521","37.682602",11320
"1976","도봉구","2020","127.0454","37.683247",11320
"1977","도봉구","2020","127.04539","37.683872",11320
"1978","도봉구","2020","127.04452","37.688652",11320
"1979","도봉구","2020","127.04542","37.688812",11320
"1980","도봉구","2020","127.043884","37.6888",11320
"1981","도봉구","2020","127.04304","37.693707",11320
"1982","도봉구","2020","127.04346","37.690468",11320
"1983","도봉구","2020","127.04114","37.69035",11320
"1984","도봉구","2020","127.03962","37.690033",11320
"1985","도봉구","2020","127.043625","37.688217",11320
"1986","도봉구","2020","127.04334","37.687523",11320
"1987","도봉구","2020","127.03882","37.68667",11320
"1988","도봉구","2020","127.03811","37.686653",11320
"1989","도봉구","2020","127.04104","37.686386",11320
"1990","도봉구","2020","127.04183","37.68486",11320
"1991","도봉구","2020","127.042435","37.68392",11320
"1992","도봉구","2020","127.044624","37.680447",11320
"1993","도봉구","2020","127.04262","37.679134",11320
"1994","도봉구","2020","127.040535","37.678436",11320
"1995","도봉구","2020","127.04657","37.672592",11320
"1996","도봉구","2020","127.044426","37.67205",11320
"1997","도봉구","2020","127.04542","37.672626",11320
"1998","도봉구","2020","127.046295","37.671288",11320
"1999","도봉구","2020","127.046906","37.67445",11320
"2000","도봉구","2020","127.04485","37.674244",11320
"2001","도봉구","2020","127.045845","37.6803",11320
"2002","도봉구","2020","127.04574","37.679478",11320
"2003","도봉구","2020","127.04539","37.677853",11320
"2004","도봉구","2020","127.045105","37.67606",11320
"2005","도봉구","2020","127.04712","37.67613",11320
"2006","도봉구","2020","127.04573","37.678104",11320
"2007","도봉구","2020","127.046455","37.683372",11320
"2008","도봉구","2020","127.046","37.68095",11320
"2009","도봉구","2020","127.0464","37.687904",11320
"2010","도봉구","2020","127.05028","37.686283",11320
"2011","도봉구","2020","127.05016","37.680305",11320
"2012","도봉구","2020","127.0499","37.67993",11320
"2013","도봉구","2020","127.04936","37.678425",11320
"2014","도봉구","2020","127.04888","37.67382",11320
"2015","도봉구","2020","127.048706","37.673405",11320
"2016","도봉구","2020","127.04866","37.673073",11320
"2017","도봉구","2020","127.04861","37.672623",11320
"2018","도봉구","2020","127.048584","37.67235",11320
"2019","도봉구","2020","127.04867","37.672863",11320
"2020","도봉구","2020","127.04837","37.6726",11320
"2021","도봉구","2020","127.04864","37.67237",11320
"2022","도봉구","2020","127.04858","37.671734",11320
"2023","도봉구","2020","127.04885","37.670906",11320
"2024","도봉구","2020","127.04822","37.669884",11320
"2025","도봉구","2020","127.04824","37.66922",11320
"2026","도봉구","2020","127.04835","37.668633",11320
"2027","도봉구","2020","127.048416","37.668003",11320
"2028","도봉구","2020","127.048935","37.66686",11320
"2029","도봉구","2020","127.04931","37.66629",11320
"2030","도봉구","2020","127.05007","37.66548",11320
"2031","도봉구","2020","127.050575","37.66472",11320
"2032","도봉구","2020","127.05083","37.664173",11320
"2033","도봉구","2020","127.05097","37.662804",11320
"2034","도봉구","2020","127.05099","37.662643",11320
"2035","도봉구","2020","127.05099","37.66218",11320
"2036","도봉구","2020","127.04878","37.673634",11320
"2037","도봉구","2020","127.04861","37.672836",11320
"2038","도봉구","2020","127.04872","37.672886",11320
"2039","도봉구","2020","127.04861","37.67212",11320
"2040","도봉구","2020","127.04853","37.671124",11320
"2041","도봉구","2020","127.04828","37.67037",11320
"2042","도봉구","2020","127.04827","37.66945",11320
"2043","도봉구","2020","127.05097","37.663017",11320
"2044","동대문구","2018","127.039734","37.574425",11230
"2045","동대문구","2018","127.039734","37.574425",11230
"2046","동대문구","2018","127.039734","37.574425",11230
"2047","동대문구","2018","127.039734","37.574425",11230
"2048","동대문구","2018","127.039734","37.574425",11230
"2049","동대문구","2018","127.039734","37.574425",11230
"2050","동대문구","2018","127.039734","37.574425",11230
"2051","동대문구","2018","127.039734","37.574425",11230
"2052","동대문구","2018","127.039734","37.574425",11230
"2053","동대문구","2018","127.039734","37.574425",11230
"2054","동대문구","2017","127.039734","37.574425",11230
"2055","동대문구","2012","127.039734","37.574425",11230
"2056","동대문구","2012","127.039734","37.574425",11230
"2057","동대문구","2012","127.039734","37.574425",11230
"2058","동대문구","2012","127.039734","37.574425",11230
"2059","동대문구","2013","127.039734","37.574425",11230
"2060","동대문구","2013","127.039734","37.574425",11230
"2061","동대문구","2013","127.039734","37.574425",11230
"2062","동대문구","2012","127.039734","37.574425",11230
"2063","동대문구","2012","127.039734","37.574425",11230
"2064","동대문구","2012","127.039734","37.574425",11230
"2065","동대문구","2012","127.039734","37.574425",11230
"2066","동대문구","2012","127.039734","37.574425",11230
"2067","동대문구","2012","127.039734","37.574425",11230
"2068","동대문구","2012","127.039734","37.574425",11230
"2069","동대문구","2012","127.039734","37.574425",11230
"2070","동대문구","2012","127.039734","37.574425",11230
"2071","동대문구","2012","127.039734","37.574425",11230
"2072","동대문구","2012","127.039734","37.574425",11230
"2073","동대문구","2012","127.039734","37.574425",11230
"2074","동대문구","2012","127.039734","37.574425",11230
"2075","동대문구","2012","127.039734","37.574425",11230
"2076","동대문구","2012","127.039734","37.574425",11230
"2077","동대문구","2012","127.039734","37.574425",11230
"2078","동대문구","2012","127.039734","37.574425",11230
"2079","동대문구","2012","127.039734","37.574425",11230
"2080","동대문구","2012","127.039734","37.574425",11230
"2081","동대문구","2017","127.039734","37.574425",11230
"2082","동대문구","2017","127.039734","37.574425",11230
"2083","동대문구","2017","127.039734","37.574425",11230
"2084","동대문구","2017","127.039734","37.574425",11230
"2085","동대문구","2017","127.039734","37.574425",11230
"2086","동대문구","2017","127.039734","37.574425",11230
"2087","동대문구","2017","127.039734","37.574425",11230
"2088","동대문구","2012","127.039734","37.574425",11230
"2089","동대문구","2017","127.039734","37.574425",11230
"2090","동대문구","2017","127.039734","37.574425",11230
"2091","동대문구","2012","127.039734","37.574425",11230
"2092","동대문구","2017","127.039734","37.574425",11230
"2093","동대문구","2014","127.039734","37.574425",11230
"2094","동대문구","2014","127.039734","37.574425",11230
"2095","동대문구","2014","127.039734","37.574425",11230
"2096","동대문구","2014","127.039734","37.574425",11230
"2097","동대문구","2014","127.039734","37.574425",11230
"2098","동대문구","2014","127.039734","37.574425",11230
"2099","동대문구","2017","127.040184","37.574646",11230
"2100","동대문구","2017","127.040184","37.574646",11230
"2101","동대문구","2020","127.040184","37.574646",11230
"2102","동대문구","2014","127.040184","37.574646",11230
"2103","동대문구","2014","127.040184","37.574646",11230
"2104","동대문구","2014","127.040184","37.574646",11230
"2105","동대문구","2014","127.03991","37.574223",11230
"2106","동대문구","2014","127.03991","37.574223",11230
"2107","동대문구","2014","127.03991","37.574223",11230
"2108","동대문구","2014","127.03991","37.574223",11230
"2109","동대문구","2014","127.03991","37.574223",11230
"2110","동대문구","2014","127.03991","37.574223",11230
"2111","동대문구","2014","127.03991","37.574223",11230
"2112","동대문구","2014","127.03991","37.574223",11230
"2113","동대문구","2014","127.03991","37.574223",11230
"2114","동대문구","2014","127.03991","37.574223",11230
"2115","동대문구","2014","127.03991","37.574223",11230
"2116","동대문구","2014","127.03991","37.574223",11230
"2117","동대문구","2014","127.03991","37.574223",11230
"2118","동대문구","2014","127.03991","37.574223",11230
"2119","동대문구","2014","127.03991","37.574223",11230
"2120","동대문구","2014","127.0367","37.57576",11230
"2121","동대문구","2014","127.0367","37.57576",11230
"2122","동대문구","2014","127.0367","37.57576",11230
"2123","동대문구","2014","127.0367","37.57576",11230
"2124","동대문구","2014","127.0367","37.57576",11230
"2125","동대문구","2014","127.035706","37.58307",11230
"2126","동대문구","2014","127.035706","37.58307",11230
"2127","동대문구","2014","127.035706","37.58307",11230
"2128","동대문구","2014","127.04556","37.57794",11230
"2129","동대문구","2014","127.04556","37.57794",11230
"2130","동대문구","2014","127.04556","37.57794",11230
"2131","동대문구","2014","127.05945","37.578053",11230
"2132","동대문구","2014","127.05945","37.578053",11230
"2133","동대문구","2014","127.05945","37.578053",11230
"2134","동대문구","2014","127.05945","37.578053",11230
"2135","동대문구","2014","127.05945","37.578053",11230
"2136","동대문구","2014","127.04508","37.58623",11230
"2137","동대문구","2014","127.04508","37.58623",11230
"2138","동대문구","2014","127.04508","37.58623",11230
"2139","동대문구","2017","127.05115","37.571964",11230
"2140","동대문구","2017","127.05115","37.571964",11230
"2141","동대문구","2017","127.05115","37.571964",11230
"2142","동대문구","2017","127.05115","37.571964",11230
"2143","동대문구","2017","127.05115","37.571964",11230
"2144","동대문구","2017","127.05115","37.571964",11230
"2145","동대문구","2017","127.05115","37.571964",11230
"2146","동대문구","2014","127.05905","37.567375",11230
"2147","동대문구","2014","127.05905","37.567375",11230
"2148","동대문구","2014","127.05905","37.567375",11230
"2149","동대문구","2014","127.06642","37.567642",11230
"2150","동대문구","2014","127.06642","37.567642",11230
"2151","동대문구","2014","127.07063","37.578632",11230
"2152","동대문구","2014","127.07063","37.578632",11230
"2153","동대문구","2014","127.07063","37.578632",11230
"2154","동대문구","2014","127.05467","37.590763",11230
"2155","동대문구","2014","127.05467","37.590763",11230
"2156","동대문구","2014","127.05467","37.590763",11230
"2157","동대문구","2014","127.05467","37.590763",11230
"2158","동대문구","2014","127.05467","37.590763",11230
"2159","동대문구","2014","127.066414","37.59001",11230
"2160","동대문구","2014","127.066414","37.59001",11230
"2161","동대문구","2014","127.066414","37.59001",11230
"2162","동대문구","2014","127.066414","37.59001",11230
"2163","동대문구","2014","127.066414","37.59001",11230
"2164","동대문구","2014","127.06329","37.59781",11230
"2165","동대문구","2014","127.06329","37.59781",11230
"2166","동대문구","2014","127.06329","37.59781",11230
"2167","동대문구","2014","127.06329","37.59781",11230
"2168","동대문구","2014","127.06514","37.603275",11230
"2169","동대문구","2014","127.06514","37.603275",11230
"2170","동대문구","2020","127.03811","37.579136",11230
"2171","동대문구","2020","127.03811","37.579136",11230
"2172","동대문구","2019","127.06121","37.57086",11230
"2173","동대문구","2019","127.06136","37.571106",11230
"2174","동대문구","2019","127.06148","37.571285",11230
"2175","동대문구","2019","127.061584","37.57143",11230
"2176","동대문구","2019","127.061806","37.57185",11230
"2177","동대문구","2019","127.062195","37.572483",11230
"2178","동대문구","2019","127.06119","37.572586",11230
"2179","동대문구","2019","127.062","37.572617",11230
"2180","동대문구","2019","127.06173","37.57351",11230
"2181","동대문구","2019","127.06192","37.57378",11230
"2182","동대문구","2019","127.06255","37.57417",11230
"2183","동대문구","2019","127.062904","37.574432",11230
"2184","동대문구","2019","127.06282","37.5745",11230
"2185","동대문구","2019","127.0631","37.57463",11230
"2186","동대문구","2019","127.064156","37.57435",11230
"2187","동대문구","2019","127.06429","37.574238",11230
"2188","동대문구","2019","127.07343","37.56658",11230
"2189","동대문구","2019","127.07343","37.56658",11230
"2190","동대문구","2019","127.07343","37.56658",11230
"2191","동대문구","2019","127.07343","37.56658",11230
"2192","동대문구","2019","127.07343","37.56658",11230
"2193","동대문구","2019","127.07343","37.56658",11230
"2194","동대문구","2019","127.07343","37.56658",11230
"2195","동대문구","2019","127.07343","37.56658",11230
"2196","동대문구","2019","127.07343","37.56658",11230
"2197","동대문구","2019","127.07343","37.56658",11230
"2198","동대문구","2019","127.07343","37.56658",11230
"2199","동대문구","2019","127.07343","37.56658",11230
"2200","동대문구","2019","127.07343","37.56658",11230
"2201","동작구","2020","126.94462","37.510353",11590
"2202","동작구","2021","126.95785","37.51147",11590
"2203","동작구","2021","126.95798","37.51163",11590
"2204","동작구","2021","126.95848","37.51113",11590
"2205","동작구","2021","126.95858","37.51114",11590
"2206","동작구","2021","126.95867","37.51121",11590
"2207","동작구","2021","126.95901","37.51146",11590
"2208","동작구","2021","126.95885","37.51162",11590
"2209","동작구","2021","126.95888","37.51171",11590
"2210","동작구","2021","126.95861","37.51152",11590
"2211","동작구","2021","126.95859","37.51207",11590
"2212","동작구","2021","126.95827","37.51175",11590
"2213","동작구","2021","126.95794","37.51234",11590
"2214","동작구","2021","126.95697","37.51271",11590
"2215","동작구","2021","126.95706","37.51269",11590
"2216","동작구","2021","126.95697","37.51226",11590
"2217","동작구","2021","126.95697","37.51226",11590
"2218","동작구","2021","126.95697","37.51226",11590
"2219","동작구","2021","126.95765","37.51147",11590
"2220","동작구","2020","126.93838","37.506912",11590
"2221","동작구","2020","126.951385","37.506416",11590
"2222","동작구","2020","126.93897","37.50183",11590
"2223","동작구","2020","126.94152","37.49908",11590
"2224","동작구","2020","126.961624","37.49902",11590
"2225","동작구","2020","126.96868","37.503944",11590
"2226","동작구","2020","126.962944","37.50077",11590
"2227","동작구","2020","126.9799","37.485264",11590
"2228","동작구","2020","126.973915","37.486275",11590
"2229","동작구","2020","126.921234","37.498188",11590
"2230","은평구","2011","126.9167","37.62364",11380
"2231","은평구","2019","126.9167","37.62364",11380
"2232","은평구","2011","126.91592","37.61855",11380
"2233","은평구","2015","126.91592","37.61855",11380
"2234","은평구","2016","126.91592","37.61855",11380
"2235","은평구","2019","126.91592","37.61855",11380
"2236","은평구","2019","126.91036","37.61173",11380
"2237","은평구","2011","126.91036","37.61173",11380
"2238","은평구","2015","126.91036","37.61173",11380
"2239","은평구","2020","126.91275","37.60967",11380
"2240","은평구","2020","126.91275","37.60967",11380
"2241","은평구","2019","126.90581","37.6175",11380
"2242","은평구","2011","126.92981","37.60216",11380
"2243","은평구","2015","126.92981","37.60216",11380
"2244","은평구","2019","126.92981","37.60216",11380
"2245","은평구","2011","126.92082","37.61418",11380
"2246","은평구","2018","126.92082","37.61418",11380
"2247","은평구","2019","126.9288","37.61052",11380
"2248","은평구","2014","126.91266","37.59205",11380
"2249","은평구","2014","126.92786","37.60369",11380
"2250","은평구","2014","126.92786","37.60369",11380
"2251","은평구","2015","126.93199","37.61036",11380
"2252","은평구","2011","126.93199","37.61036",11380
"2253","은평구","2018","126.93199","37.61036",11380
"2254","은평구","2019","126.93199","37.61036",11380
"2255","은평구","2011","126.92728","37.62647",11380
"2256","은평구","2019","126.92728","37.62647",11380
"2257","은평구","2015","126.92728","37.62647",11380
"2258","은평구","2014","126.92761","37.62152",11380
"2259","은평구","2018","126.92761","37.62152",11380
"2260","은평구","2018","126.92761","37.62152",11380
"2261","은평구","2011","126.91535","37.59642",11380
"2262","은평구","2011","126.91535","37.59642",11380
"2263","은평구","2011","126.91294","37.59023",11380
"2264","은평구","2011","126.909","37.58378",11380
"2265","은평구","2011","126.89366","37.58342",11380
"2266","은평구","2015","126.89366","37.58342",11380
"2267","은평구","2019","126.89366","37.58342",11380
"2268","은평구","2019","126.89366","37.58342",11380
"2269","은평구","2019","126.89366","37.58342",11380
"2270","은평구","2011","126.91181","37.59777",11380
"2271","은평구","2020","126.91181","37.59777",11380
"2272","은평구","2018","126.91181","37.59777",11380
"2273","은평구","2018","126.91181","37.59777",11380
"2274","은평구","2011","126.90821","37.59028",11380
"2275","은평구","2019","126.90821","37.59028",11380
"2276","은평구","2020","126.90821","37.59028",11380
"2277","은평구","2011","126.91508","37.60439",11380
"2278","은평구","2017","126.91508","37.60439",11380
"2279","은평구","2015","126.92911","37.60275",11380
"2280","은평구","2011","126.92911","37.60275",11380
"2281","은평구","2011","126.92911","37.60275",11380
"2282","은평구","2015","126.92911","37.60275",11380
"2283","은평구","2011","126.92911","37.60275",11380
"2284","은평구","2011","126.92911","37.60275",11380
"2285","은평구","2020","126.92911","37.60275",11380
"2286","은평구","2011","126.92911","37.60275",11380
"2287","은평구","2011","126.92911","37.60275",11380
"2288","은평구","2011","126.92911","37.60275",11380
"2289","은평구","2011","126.92911","37.60275",11380
"2290","은평구","2011","126.92911","37.60275",11380
"2291","은평구","2015","126.92911","37.60275",11380
"2292","은평구","2015","126.92911","37.60275",11380
"2293","은평구","2011","126.92911","37.60275",11380
"2294","은평구","2019","126.92911","37.60275",11380
"2295","은평구","2019","126.92911","37.60275",11380
"2296","은평구","2011","126.92911","37.60275",11380
"2297","은평구","2011","126.92911","37.60275",11380
"2298","은평구","2011","126.92911","37.60275",11380
"2299","은평구","2011","126.92911","37.60275",11380
"2300","은평구","2019","126.92911","37.60275",11380
"2301","은평구","2019","126.92911","37.60275",11380
"2302","은평구","2015","126.92911","37.60275",11380
"2303","은평구","2015","126.92911","37.60275",11380
"2304","은평구","2011","126.92911","37.60275",11380
"2305","은평구","2011","126.92911","37.60275",11380
"2306","은평구","2015","126.92911","37.60275",11380
"2307","은평구","2011","126.92911","37.60275",11380
"2308","은평구","2011","126.92911","37.60275",11380
"2309","은평구","2015","126.92911","37.60275",11380
"2310","은평구","2015","126.92911","37.60275",11380
"2311","은평구","2011","126.92911","37.60275",11380
"2312","은평구","2011","126.92911","37.60275",11380
"2313","은평구","2015","126.92911","37.60275",11380
"2314","은평구","2015","126.92911","37.60275",11380
"2315","은평구","2015","126.92911","37.60275",11380
"2316","은평구","2015","126.92911","37.60275",11380
"2317","은평구","2011","126.92911","37.60275",11380
"2318","은평구","2011","126.92911","37.60275",11380
"2319","은평구","2011","126.92911","37.60275",11380
"2320","은평구","2015","126.92911","37.60275",11380
"2321","은평구","2015","126.92911","37.60275",11380
"2322","은평구","2011","126.92911","37.60275",11380
"2323","은평구","2011","126.92911","37.60275",11380
"2324","은평구","2011","126.92911","37.60275",11380
"2325","은평구","2015","126.92911","37.60275",11380
"2326","은평구","2015","126.92911","37.60275",11380
"2327","은평구","2015","126.92911","37.60275",11380
"2328","은평구","2015","126.92911","37.60275",11380
"2329","은평구","2011","126.92911","37.60275",11380
"2330","은평구","2011","126.92911","37.60275",11380
"2331","은평구","2015","126.92911","37.60275",11380
"2332","은평구","2011","126.92911","37.60275",11380
"2333","은평구","2011","126.92911","37.60275",11380
"2334","은평구","2011","126.92911","37.60275",11380
"2335","은평구","2015","126.92911","37.60275",11380
"2336","은평구","2015","126.92911","37.60275",11380
"2337","은평구","2011","126.92911","37.60275",11380
"2338","은평구","2015","126.92911","37.60275",11380
"2339","은평구","2011","126.92911","37.60275",11380
"2340","은평구","2015","126.92911","37.60275",11380
"2341","은평구","2015","126.92911","37.60275",11380
"2342","은평구","2017","126.92911","37.60275",11380
"2343","은평구","2015","126.92911","37.60275",11380
"2344","은평구","2015","126.92673","37.60067",11380
"2345","은평구","2011","126.92673","37.60067",11380
"2346","은평구","2019","126.92673","37.60067",11380
"2347","은평구","2011","126.92308","37.59461",11380
"2348","은평구","2015","126.92308","37.59461",11380
"2349","은평구","2015","126.92308","37.59461",11380
"2350","은평구","2015","126.91576","37.59227",11380
"2351","은평구","2011","126.91576","37.59227",11380
"2352","은평구","2018","126.91576","37.59227",11380
"2353","은평구","2018","126.91576","37.59227",11380
"2354","은평구","2015","126.91945","37.58802",11380
"2355","은평구","2018","126.91945","37.58802",11380
"2356","은평구","2018","126.91945","37.58802",11380
"2357","은평구","2018","126.91945","37.58802",11380
"2358","은평구","2019","126.91945","37.58802",11380
"2359","은평구","2019","126.9186","37.59429",11380
"2360","은평구","2019","126.9186","37.59429",11380
"2361","은평구","2019","126.91722","37.59009",11380
"2362","은평구","2019","126.92908","37.611023",11380
"2363","은평구","2011","126.90703","37.58429",11380
"2364","은평구","2019","126.90703","37.58429",11380
"2365","은평구","2019","126.90703","37.58429",11380
"2366","은평구","2020","126.90703","37.58429",11380
"2367","은평구","2020","126.903","37.57816",11380
